postcode,lat,lng,district
018965,1.280149,103.852006,01
018980,1.280149,103.852006,01
018985,1.280149,103.852006,01
018987,1.280149,103.852006,01
050004,1.281804,103.842975,01
050005,1.281804,103.842975,01
050032,1.281804,103.842975,01
050034,1.281804,103.842975,01
050532,1.284151,103.845978,01
050533,1.284151,103.845978,01
050535,1.284151,103.845978,01
050536,1.284151,103.845978,01
050538,1.284151,103.845978,01
051335,1.282612,103.842892,01
052335,1.282612,103.842892,01
058359,1.285366,103.843699,01
058416,1.28887,103.848344,01
068803,1.279447,103.8505069,01
068814,1.279447,103.8505069,01
069047,1.2796,103.847336,01
069415,1.281387,103.846665,01
078878,1.275501,103.844555,02
078882,1.275501,103.844555,02
079717,1.274261,103.844368,02
079718,1.274261,103.844368,02
079903,1.276109,103.845924,02
080003,1.277188,103.838668,02
080004,1.277188,103.838668,02
080005,1.277188,103.838668,02
080006,1.277188,103.838668,02
080007,1.277188,103.838668,02
080008,1.277188,103.838668,02
080009,1.277188,103.838668,02
080011,1.277188,103.838668,02
080012,1.277188,103.838668,02
080013,1.277188,103.838668,02
080016,1.277188,103.838668,02
080017,1.277188,103.838668,02
080018,1.277188,103.838668,02
080019,1.277188,103.838668,02
080101,1.275214,103.835908,02
080102,1.275214,103.835908,02
080103,1.275214,103.835908,02
080104,1.275214,103.835908,02
080105,1.275214,103.835908,02
080106,1.275214,103.835908,02
080107,1.275214,103.835908,02
080109,1.275214,103.835908,02
080333,1.2803199,103.842723,02
080334,1.2803199,103.842723,02
081001,1.277421,103.8400039,02
081002,1.277421,103.8400039,02
081003,1.277421,103.8400039,02
081004,1.277421,103.8400039,02
081005,1.277421,103.8400039,02
081007,1.277421,103.8400039,02
081008,1.277421,103.8400039,02
081110,1.273658,103.836269,02
082001,1.27573,103.842833,02
082002,1.27573,103.842833,02
085101,1.277898,103.840963,02
085201,1.27799,103.84122,02
085301,1.277437,103.841695,02
085401,1.276945,103.841487,02
085501,1.276639,103.8411519,02
085601,1.275795,103.841216,02
085701,1.275509,103.841267,02
088271,1.275296,103.8416529,02
088660,-1,-1,02
088661,-1,-1,02
089054,1.272294,103.842686,02
089218,1.2747949,103.842224,02
089386,1.276523,103.837829,02
089692,1.278053,103.842299,02
090001,1.279398,103.817786,04
090003,1.279398,103.817786,04
090004,1.279398,103.817786,04
090005,1.279398,103.817786,04
090006,1.279398,103.817786,04
090007,1.279398,103.817786,04
090008,1.279398,103.817786,04
090010,1.279398,103.817786,04
090012,1.279398,103.817786,04
090013,1.279398,103.817786,04
090014,1.279398,103.817786,04
090015,1.279398,103.817786,04
090016,1.279398,103.817786,04
090017,1.279398,103.817786,04
090018,1.279398,103.817786,04
090019,1.279398,103.817786,04
090020,1.279398,103.817786,04
090021,1.279398,103.817786,04
090022,1.279398,103.817786,04
090023,1.279398,103.817786,04
090024,1.279398,103.817786,04
090025,1.279398,103.817786,04
090026,1.279398,103.817786,04
090027,1.279398,103.817786,04
090028,1.279398,103.817786,04
090029,1.279398,103.817786,04
090030,1.279398,103.817786,04
090031,1.279398,103.817786,04
090032,1.279398,103.817786,04
090033,1.279398,103.817786,04
090034,1.279398,103.817786,04
090035,1.279398,103.817786,04
090037,1.279398,103.817786,04
090038,1.279398,103.817786,04
090039,1.279398,103.817786,04
090040,1.279398,103.817786,04
090041,1.279398,103.817786,04
090042,1.279398,103.817786,04
090043,1.279398,103.817786,04
090101,1.271702,103.825858,04
090102,1.271702,103.825858,04
090103,1.271702,103.825858,04
090104,1.271702,103.825858,04
090105,1.271702,103.825858,04
090106,1.271702,103.825858,04
090107,1.271702,103.825858,04
090108,1.271702,103.825858,04
090109,1.271702,103.825858,04
090110,1.271702,103.825858,04
090111,1.271702,103.825858,04
090112,1.271702,103.825858,04
090113,1.271702,103.825858,04
090114,1.271702,103.825858,04
090115,1.271702,103.825858,04
091014,1.2778799,103.820781,04
091017,1.2778799,103.820781,04
098012,-1,-1,04
098015,-1,-1,04
098017,-1,-1,04
098018,-1,-1,04
098019,-1,-1,04
098020,-1,-1,04
098021,-1,-1,04
098022,-1,-1,04
098050,-1,-1,04
098055,-1,-1,04
098108,1.241651,103.836598,04
098109,1.241651,103.836598,04
098159,1.241651,103.836598,04
098192,1.241651,103.836598,04
098244,1.242108,103.837568,04
098309,1.240206,103.838325,04
098327,1.240206,103.838325,04
098332,1.240206,103.838325,04
098369,1.240206,103.838325,04
098404,1.267423,103.813672,04
098408,1.267423,103.813672,04
098413,1.267423,103.813672,04
098414,1.267423,103.813672,04
098417,1.267423,103.813672,04
098419,1.267423,103.813672,04
098449,1.267423,103.813672,04
098451,1.267423,103.813672,04
098487,1.267423,103.813672,04
098530,1.243254,103.841955,04
098532,1.243254,103.841955,04
098551,1.243254,103.841955,04
098584,1.243254,103.841955,04
098618,1.250068,103.84631,04
098623,1.250068,103.84631,04
098624,1.250068,103.84631,04
098628,1.250068,103.84631,04
098635,1.250068,103.84631,04
098640,1.250068,103.84631,04
098650,1.250068,103.84631,04
098651,1.250068,103.84631,04
098652,1.250068,103.84631,04
098655,1.250068,103.84631,04
098656,1.250068,103.84631,04
098657,1.250068,103.84631,04
098748,-1,-1,04
098830,1.266302,103.822797,04
099208,1.270411,103.82458,04
099209,1.270411,103.82458,04
099308,1.276749,103.823924,04
099309,1.276749,103.823924,04
100044,1.271305,103.810491,04
100045,1.271305,103.810491,04
100046,1.271305,103.810491,04
100047,1.271305,103.810491,04
100048,1.271305,103.810491,04
100049,1.271305,103.810491,04
100050,1.271305,103.810491,04
100051,1.271305,103.810491,04
100052,1.271305,103.810491,04
100053,1.271305,103.810491,04
100054,1.271305,103.810491,04
100055,1.271305,103.810491,04
100056,1.271305,103.810491,04
100057,1.271305,103.810491,04
100058,1.271305,103.810491,04
100059,1.271305,103.810491,04
100060,1.271305,103.810491,04
100061,1.271305,103.810491,04
100062,1.271305,103.810491,04
100063,1.271305,103.810491,04
100064,1.271305,103.810491,04
100065,1.271305,103.810491,04
100066,1.271305,103.810491,04
100067,1.271305,103.810491,04
100068,1.271305,103.810491,04
100069,1.271305,103.810491,04
100072,1.271305,103.810491,04
100073,1.271305,103.810491,04
100074,1.271305,103.810491,04
100075,1.271305,103.810491,04
100076,1.271305,103.810491,04
100077,1.271305,103.810491,04
100084,1.271305,103.810491,04
100085,1.271305,103.810491,04
100086,1.271305,103.810491,04
100087,1.271305,103.810491,04
100088,1.271305,103.810491,04
100113,1.281475,103.807253,04
100114,1.281475,103.807253,04
101080,1.274086,103.807535,04
101103,1.281035,103.813084,04
101104,1.281035,103.813084,04
101106,1.281035,103.813084,04
101109,1.281035,103.813084,04
101111,1.281035,103.813084,04
101112,1.281035,103.813084,04
102080,1.274086,103.807535,04
102103,1.280851,103.812971,04
102104,1.280851,103.812971,04
102106,1.280851,103.812971,04
102109,1.280851,103.812971,04
102111,1.280851,103.812971,04
102112,1.280851,103.812971,04
103080,1.274086,103.807535,04
109025,1.271639,103.807736,04
109684,1.28199,103.803049,04
109685,1.28199,103.803049,04
109686,1.28199,103.803049,04
109687,1.28199,103.803049,04
109688,1.28199,103.803049,04
109690,1.28199,103.803049,04
109691,1.28199,103.803049,04
109692,1.28199,103.803049,04
109694,1.28199,103.803049,04
109696,1.28199,103.803049,04
109697,1.28199,103.803049,04
109698,1.28199,103.803049,04
109699,1.28199,103.803049,04
109700,1.282461,103.804214,04
109701,1.282461,103.804214,04
109702,1.282461,103.804214,04
109703,1.282461,103.804214,04
109704,1.282461,103.804214,04
109705,1.282461,103.804214,04
117381,44.9436031,24.6898597,05
117382,44.9436031,24.6898597,05
117395,44.9436031,24.6898597,05
117425,1.281571,103.783481,05
117451,1.281571,103.783481,05
117482,1.281571,103.783481,05
117489,1.281571,103.783481,05
117490,1.281571,103.783481,05
117492,1.281571,103.783481,05
117667,1.2899369,103.776603,05
118040,1.278819,103.791321,05
118172,1.281239,103.790967,05
118174,1.281239,103.790967,05
118450,1.2774509,103.793853,05
118457,1.2774509,103.793853,05
118549,1.27617,103.7933709,05
118571,1.27617,103.7933709,05
118609,1.281148,103.784449,05
118616,1.281148,103.784449,05
118633,1.281148,103.784449,05
118659,1.281148,103.784449,05
118661,1.281148,103.784449,05
118668,1.281148,103.784449,05
118670,1.281148,103.784449,05
118684,1.281148,103.784449,05
118687,1.281148,103.784449,05
118719,1.290764,103.772069,05
118797,1.290764,103.772069,05
118840,1.281912,103.786194,05
118892,1.281912,103.786194,05
118894,1.281912,103.786194,05
119174,1.2801689,103.789055,05
119328,1.279645,103.7901849,05
119552,1.280192,103.790443,05
119744,1.277851,103.788481,05
119918,1.282799,103.784035,05
120101,1.322234,103.768905,05
120102,1.322234,103.768905,05
120103,1.322234,103.768905,05
120104,1.322234,103.768905,05
120105,1.322234,103.768905,05
120109,1.322234,103.768905,05
120110,1.322234,103.768905,05
120111,1.322234,103.768905,05
120112,1.322234,103.768905,05
120113,1.322234,103.768905,05
120114,1.322234,103.768905,05
120115,1.322234,103.768905,05
120116,1.322234,103.768905,05
120117,1.322234,103.768905,05
120118,1.322234,103.768905,05
120201,1.3203339,103.762888,05
120202,1.3203339,103.762888,05
120203,1.3203339,103.762888,05
120204,1.3203339,103.762888,05
120205,1.3203339,103.762888,05
120206,1.3203339,103.762888,05
120301,1.3221143,103.7647287,05
120302,1.3221143,103.7647287,05
120303,1.3221143,103.7647287,05
120304,1.3221143,103.7647287,05
120305,1.3221143,103.7647287,05
120306,1.3221143,103.7647287,05
120307,1.3221143,103.7647287,05
120308,1.3221143,103.7647287,05
120309,1.3221143,103.7647287,05
120310,1.3221143,103.7647287,05
120315,1.3221143,103.7647287,05
120316,1.3221143,103.7647287,05
120317,1.3221143,103.7647287,05
120318,1.3221143,103.7647287,05
120319,1.3221143,103.7647287,05
120320,1.3221143,103.7647287,05
120321,1.3221143,103.7647287,05
120322,1.3221143,103.7647287,05
120323,1.3221143,103.7647287,05
120324,1.3221143,103.7647287,05
120325,1.3221143,103.7647287,05
120326,1.3221143,103.7647287,05
120327,1.3221143,103.7647287,05
120328,1.3221143,103.7647287,05
120329,1.3221143,103.7647287,05
120330,1.3221143,103.7647287,05
120331,1.3221143,103.7647287,05
120332,1.3221143,103.7647287,05
120333,1.3221143,103.7647287,05
120334,1.3221143,103.7647287,05
120335,1.3221143,103.7647287,05
120336,1.3221143,103.7647287,05
120337,1.3221143,103.7647287,05
120338,1.3221143,103.7647287,05
120339,1.3221143,103.7647287,05
120340,1.3221143,103.7647287,05
120341,1.3221143,103.7647287,05
120342,1.3221143,103.7647287,05
120343,1.3221143,103.7647287,05
120344,1.3221143,103.7647287,05
120345,1.3221143,103.7647287,05
120346,1.3221143,103.7647287,05
120347,1.3221143,103.7647287,05
120348,1.3221143,103.7647287,05
120349,1.3221143,103.7647287,05
120350,1.3221143,103.7647287,05
120351,1.3221143,103.7647287,05
120352,1.3221143,103.7647287,05
120354,1.3221143,103.7647287,05
120355,1.3221143,103.7647287,05
120356,1.3221143,103.7647287,05
120357,1.3221143,103.7647287,05
120358,1.3221143,103.7647287,05
120359,1.3221143,103.7647287,05
120362,1.3221143,103.7647287,05
120363,1.3221143,103.7647287,05
120364,1.3221143,103.7647287,05
120365,1.3221143,103.7647287,05
120366,1.3221143,103.7647287,05
120367,1.3221143,103.7647287,05
120371,1.3221143,103.7647287,05
120372,1.3221143,103.7647287,05
120373,1.3221143,103.7647287,05
120374,1.3221143,103.7647287,05
120375,1.3221143,103.7647287,05
120376,1.3221143,103.7647287,05
120377,1.3221143,103.7647287,05
120378,1.3221143,103.7647287,05
120379,1.3221143,103.7647287,05
120380,1.3221143,103.7647287,05
120381,1.3221143,103.7647287,05
120405,1.309384,103.767312,05
120406,1.309384,103.767312,05
120410,1.309384,103.767312,05
120411,1.309384,103.767312,05
120412,1.309384,103.767312,05
120413,1.309384,103.767312,05
120414,1.309384,103.767312,05
120415,1.309384,103.767312,05
120416,1.309384,103.767312,05
120417,1.309384,103.767312,05
120418,1.309384,103.767312,05
120419,1.309384,103.767312,05
120420,1.309384,103.767312,05
120421,1.309384,103.767312,05
120422,1.309384,103.767312,05
120423,1.309384,103.767312,05
120424,1.309384,103.767312,05
120425,1.309384,103.767312,05
120426,1.309384,103.767312,05
120427,1.309384,103.767312,05
120428,1.309384,103.767312,05
120429,1.309384,103.767312,05
120430,1.309384,103.767312,05
120431,1.309384,103.767312,05
120432,1.309384,103.767312,05
120433,1.309384,103.767312,05
120434,1.309384,103.767312,05
120435,1.309384,103.767312,05
120442,1.309384,103.767312,05
120443,1.309384,103.767312,05
120446,1.309384,103.767312,05
120449,1.309384,103.767312,05
120450,1.309384,103.767312,05
120454,1.309384,103.767312,05
120455,1.309384,103.767312,05
120456,1.309384,103.767312,05
120457,1.309384,103.767312,05
120458,1.309384,103.767312,05
120459,1.309384,103.767312,05
120460,1.309384,103.767312,05
120461,1.309384,103.767312,05
120462,1.309384,103.767312,05
120501,1.311289,103.758457,05
120505,1.311289,103.758457,05
120506,1.311289,103.758457,05
120507,1.311289,103.758457,05
120508,1.311289,103.758457,05
120509,1.311289,103.758457,05
120510,1.311289,103.758457,05
120511,1.311289,103.758457,05
120512,1.311289,103.758457,05
120513,1.311289,103.758457,05
120514,1.311289,103.758457,05
120515,1.311289,103.758457,05
120516,1.311289,103.758457,05
120518,1.311289,103.758457,05
120519,1.311289,103.758457,05
120520,1.311289,103.758457,05
120601,1.3047709,103.765112,05
120602,1.3047709,103.765112,05
120603,1.3047709,103.765112,05
120604,1.3047709,103.765112,05
120605,1.3047709,103.765112,05
120606,1.3047709,103.765112,05
120607,1.3047709,103.765112,05
120608,1.3047709,103.765112,05
120609,1.3047709,103.765112,05
120610,1.3047709,103.765112,05
120611,1.3047709,103.765112,05
120612,1.3047709,103.765112,05
120613,1.3047709,103.765112,05
120701,1.307689,103.761088,05
120702,1.307689,103.761088,05
120703,1.307689,103.761088,05
120704,1.307689,103.761088,05
120705,1.307689,103.761088,05
120706,1.307689,103.761088,05
120707,1.307689,103.761088,05
120708,1.307689,103.761088,05
120709,1.307689,103.761088,05
120710,1.307689,103.761088,05
120711,1.307689,103.761088,05
120712,1.307689,103.761088,05
120713,1.307689,103.761088,05
120714,1.307689,103.761088,05
120715,1.307689,103.761088,05
120716,1.307689,103.761088,05
120717,1.307689,103.761088,05
120721,1.307689,103.761088,05
120722,1.307689,103.761088,05
120723,1.307689,103.761088,05
120724,1.307689,103.761088,05
120725,1.307689,103.761088,05
120727,1.307689,103.761088,05
120728,1.307689,103.761088,05
120729,1.307689,103.761088,05
120730,1.307689,103.761088,05
120731,1.307689,103.761088,05
121311,41.4540903,121.9267538,05
121441,1.3145929,103.764704,05
122311,40.9742533,119.9038852,05
122441,1.314864,103.764058,05
123311,-1,-1,05
126777,-1,-1,05
126778,-1,-1,05
126793,1.298243,103.764602,05
126794,1.298243,103.764602,05
126805,1.2931839,103.767139,05
126818,1.2931839,103.767139,05
126823,1.2931839,103.767139,05
126828,1.2931839,103.767139,05
126834,1.2931839,103.767139,05
126869,1.2931839,103.767139,05
126897,1.2931839,103.767139,05
127017,1.318277,103.755752,05
127018,1.318277,103.755752,05
127020,1.318277,103.755752,05
127021,1.318277,103.755752,05
127302,1.294013,103.767695,05
127308,1.294013,103.767695,05
127466,1.316283,103.753502,05
127468,1.316283,103.753502,05
127472,1.316283,103.753502,05
127476,1.316283,103.753502,05
127714,1.3188,103.755302,05
127716,1.3188,103.755302,05
127717,1.3188,103.755302,05
127718,1.3188,103.755302,05
127725,1.3188,103.755302,05
127726,1.3188,103.755302,05
127727,1.3188,103.755302,05
127999,1.315344,103.758343,05
128001,1.315138,103.758629,05
128002,1.315138,103.758629,05
128015,1.315138,103.758629,05
128016,1.315138,103.758629,05
128017,1.315138,103.758629,05
128018,1.315138,103.758629,05
128021,1.315138,103.758629,05
128035,1.315138,103.758629,05
128036,1.315138,103.758629,05
128040,1.315138,103.758629,05
128041,1.315138,103.758629,05
128042,1.315138,103.758629,05
128047,1.315138,103.758629,05
128048,1.315138,103.758629,05
128634,1.308392,103.762326,05
128729,1.308036,103.763634,05
128793,1.308036,103.763634,05
128794,1.308036,103.763634,05
128798,1.308036,103.763634,05
128808,3.8945675,-76.3080451,05
128809,3.8945675,-76.3080451,05
129130,1.3204,103.759492,05
129196,1.3204,103.759492,05
129203,1.322824,103.758815,05
129204,1.322824,103.758815,05
129523,1.317783,103.758698,05
130001,1.3024313,103.7833766,05
130002,1.3024313,103.7833766,05
130003,1.3024313,103.7833766,05
130004,1.3024313,103.7833766,05
130005,1.3024313,103.7833766,05
130012,1.3024313,103.7833766,05
130013,1.3024313,103.7833766,05
130014,1.3024313,103.7833766,05
130017,1.3024313,103.7833766,05
130018,1.3024313,103.7833766,05
130019,1.3024313,103.7833766,05
130020,1.3024313,103.7833766,05
130021,1.3024313,103.7833766,05
130022,1.3024313,103.7833766,05
130023,1.3024313,103.7833766,05
130026,1.3024313,103.7833766,05
130027,1.3024313,103.7833766,05
130030,1.3024313,103.7833766,05
130031,1.3024313,103.7833766,05
130032,1.3024313,103.7833766,05
130034,1.3024313,103.7833766,05
130035,1.3024313,103.7833766,05
130036,1.3024313,103.7833766,05
130037,1.3024313,103.7833766,05
130038,1.3024313,103.7833766,05
130039,1.3024313,103.7833766,05
131028,1.305328,103.781833,05
132028,1.305328,103.781833,05
133028,1.305328,103.781833,05
134028,1.306192,103.782499,05
138638,1.305281,103.788428,05
138642,1.305281,103.788428,05
138678,1.305281,103.788428,05
138679,1.305281,103.788428,05
138680,1.305281,103.788428,05
138687,1.305281,103.788428,05
139525,1.2907789,103.797962,05
139531,1.2907789,103.797962,05
140007,1.30641,103.794644,03
140019,1.30641,103.794644,03
140020,1.30641,103.794644,03
140021,1.30641,103.794644,03
140022,1.30641,103.794644,03
140023,1.30641,103.794644,03
140024,1.30641,103.794644,03
140025,1.30641,103.794644,03
140028,1.30641,103.794644,03
140030,1.30641,103.794644,03
140037,1.30641,103.794644,03
140038,1.30641,103.794644,03
140041,1.30641,103.794644,03
140042,1.30641,103.794644,03
140045,1.30641,103.794644,03
140046,1.30641,103.794644,03
140047,1.30641,103.794644,03
140048,1.30641,103.794644,03
140049,1.30641,103.794644,03
140050,1.30641,103.794644,03
140051,1.30641,103.794644,03
140052,1.30641,103.794644,03
140055,1.30641,103.794644,03
140056,1.30641,103.794644,03
140057,1.30641,103.794644,03
140058,1.30641,103.794644,03
140059,1.30641,103.794644,03
140060,1.30641,103.794644,03
140061,1.30641,103.794644,03
140062,1.30641,103.794644,03
140063,1.30641,103.794644,03
140064,1.30641,103.794644,03
140065,1.30641,103.794644,03
140066,1.30641,103.794644,03
140067,1.30641,103.794644,03
140068,1.30641,103.794644,03
140069,1.30641,103.794644,03
140070,1.30641,103.794644,03
140071,1.30641,103.794644,03
140072,1.30641,103.794644,03
140073,1.30641,103.794644,03
140075,1.30641,103.794644,03
140079,1.30641,103.794644,03
140081,1.30641,103.794644,03
140082,1.30641,103.794644,03
140083,1.30641,103.794644,03
140084,1.30641,103.794644,03
140085,1.30641,103.794644,03
140086,1.30641,103.794644,03
140087,1.30641,103.794644,03
140088,1.30641,103.794644,03
140089,1.30641,103.794644,03
140090,1.30641,103.794644,03
140091,1.30641,103.794644,03
140092,1.30641,103.794644,03
140093,1.30641,103.794644,03
140094,1.30641,103.794644,03
140095,1.30641,103.794644,03
140096,1.30641,103.794644,03
140097,1.30641,103.794644,03
140098,1.30641,103.794644,03
140099,1.30641,103.794644,03
140100,37.87059,112.548879,03
140101,37.87059,112.548879,03
140102,37.87059,112.548879,03
140103,37.87059,112.548879,03
140104,37.87059,112.548879,03
140106,37.87059,112.548879,03
140107,37.87059,112.548879,03
140108,37.87059,112.548879,03
140109,37.87059,112.548879,03
140110,37.87059,112.548879,03
140111,37.87059,112.548879,03
140112,37.87059,112.548879,03
140113,37.87059,112.548879,03
140129,37.87059,112.548879,03
140130,37.87059,112.548879,03
140131,37.87059,112.548879,03
140132,37.87059,112.548879,03
140133,37.87059,112.548879,03
140143,37.87059,112.548879,03
140145,37.87059,112.548879,03
140146,37.87059,112.548879,03
140147,37.87059,112.548879,03
140148,37.87059,112.548879,03
140149,37.87059,112.548879,03
140151,37.87059,112.548879,03
140152,37.87059,112.548879,03
140153,37.87059,112.548879,03
140154,37.87059,112.548879,03
140155,37.87059,112.548879,03
140156,37.87059,112.548879,03
140157,37.87059,112.548879,03
140158,37.87059,112.548879,03
140160,37.87059,112.548879,03
140161,37.87059,112.548879,03
140162,37.87059,112.548879,03
140163,37.87059,112.548879,03
140164,37.87059,112.548879,03
140165,37.87059,112.548879,03
140166,37.87059,112.548879,03
140167,37.87059,112.548879,03
140168,37.87059,112.548879,03
140169,37.87059,112.548879,03
140170,37.87059,112.548879,03
140171,37.87059,112.548879,03
140181,37.87059,112.548879,03
140182,37.87059,112.548879,03
140183,37.87059,112.548879,03
140184,37.87059,112.548879,03
141007,1.306805,103.795135,03
141023,1.306805,103.795135,03
141026,1.306805,103.795135,03
141029,1.306805,103.795135,03
141031,1.306805,103.795135,03
141035,1.306805,103.795135,03
141036,1.306805,103.795135,03
141041,1.306805,103.795135,03
141042,1.306805,103.795135,03
141043,1.306805,103.795135,03
141044,1.306805,103.795135,03
141045,1.306805,103.795135,03
141048,1.306805,103.795135,03
141049,1.306805,103.795135,03
141050,1.306805,103.795135,03
141051,1.306805,103.795135,03
141052,1.306805,103.795135,03
141053,1.306805,103.795135,03
141055,1.306805,103.795135,03
141056,1.306805,103.795135,03
141057,1.306805,103.795135,03
141058,1.306805,103.795135,03
141060,1.306805,103.795135,03
141080,1.306805,103.795135,03
141081,1.306805,103.795135,03
141082,1.306805,103.795135,03
141083,1.306805,103.795135,03
141089,1.306805,103.795135,03
141090,1.306805,103.795135,03
141092,1.306805,103.795135,03
141150,1.294867,103.803471,03
141168,1.294867,103.803471,03
142027,1.298312,103.799612,03
142032,1.298312,103.799612,03
142033,1.298312,103.799612,03
142034,1.298312,103.799612,03
142043,1.298312,103.799612,03
142044,1.298312,103.799612,03
142050,1.298312,103.799612,03
142052,1.298312,103.799612,03
142053,1.298312,103.799612,03
142055,1.298312,103.799612,03
142056,1.298312,103.799612,03
142058,1.298312,103.799612,03
142059,1.298312,103.799612,03
142061,1.298312,103.799612,03
142062,1.298312,103.799612,03
142089,1.298312,103.799612,03
142090,1.298312,103.799612,03
142091,1.298312,103.799612,03
142093,1.298312,103.799612,03
143040,1.297943,103.798438,03
143061,1.297943,103.798438,03
143062,1.297943,103.798438,03
144061,1.29356,103.811617,03
148954,1.293,103.805671,03
148955,1.293,103.805671,03
148957,1.293,103.805671,03
150001,1.28649,103.8081,03
150002,1.28649,103.8081,03
150003,1.28649,103.8081,03
150005,1.28649,103.8081,03
150007,1.28649,103.8081,03
150008,1.28649,103.8081,03
150009,1.28649,103.8081,03
150010,1.28649,103.8081,03
150011,1.28649,103.8081,03
150012,1.28649,103.8081,03
150013,1.28649,103.8081,03
150014,1.28649,103.8081,03
150015,1.28649,103.8081,03
150016,1.28649,103.8081,03
150035,1.28649,103.8081,03
150036,1.28649,103.8081,03
150037,1.28649,103.8081,03
150038,1.28649,103.8081,03
150043,1.28649,103.8081,03
150044,1.28649,103.8081,03
150045,1.28649,103.8081,03
150046,1.28649,103.8081,03
150049,1.28649,103.8081,03
150050,1.28649,103.8081,03
150051,1.28649,103.8081,03
150052,1.28649,103.8081,03
150053,1.28649,103.8081,03
150054,1.28649,103.8081,03
150056,1.28649,103.8081,03
150058,1.28649,103.8081,03
150059,1.28649,103.8081,03
150061,1.28649,103.8081,03
150068,1.28649,103.8081,03
150069,1.28649,103.8081,03
150070,1.28649,103.8081,03
150071,1.28649,103.8081,03
150072,1.28649,103.8081,03
150078,1.28649,103.8081,03
150080,1.28649,103.8081,03
150081,1.28649,103.8081,03
150082,1.28649,103.8081,03
150083,1.28649,103.8081,03
150086,1.28649,103.8081,03
150087,1.28649,103.8081,03
150088,1.28649,103.8081,03
150089,1.28649,103.8081,03
150090,1.28649,103.8081,03
150091,1.28649,103.8081,03
150092,1.28649,103.8081,03
150093,1.28649,103.8081,03
150101,1.290758,103.821287,03
150102,1.290758,103.821287,03
150103,1.290758,103.821287,03
150104,1.290758,103.821287,03
150105,1.290758,103.821287,03
150106,1.290758,103.821287,03
150110,1.290758,103.821287,03
150111,1.290758,103.821287,03
150112,1.290758,103.821287,03
150113,1.290758,103.821287,03
150114,1.290758,103.821287,03
150115,1.290758,103.821287,03
150116,1.290758,103.821287,03
150117,1.290758,103.821287,03
150118,1.290758,103.821287,03
150121,1.290758,103.821287,03
150122,1.290758,103.821287,03
150124,1.290758,103.821287,03
150125,1.290758,103.821287,03
150127,1.290758,103.821287,03
150128,1.290758,103.821287,03
150129,1.290758,103.821287,03
150130,1.290758,103.821287,03
150161,1.290758,103.821287,03
150164,1.290758,103.821287,03
150165,1.290758,103.821287,03
151001,1.284259,103.817827,03
151002,1.284259,103.817827,03
151003,1.284259,103.817827,03
151006,1.284259,103.817827,03
151007,1.284259,103.817827,03
151008,1.284259,103.817827,03
151009,1.284259,103.817827,03
151010,1.284259,103.817827,03
151011,1.284259,103.817827,03
151012,1.284259,103.817827,03
151013,1.284259,103.817827,03
151014,1.284259,103.817827,03
151017,1.284259,103.817827,03
151018,1.284259,103.817827,03
151019,1.284259,103.817827,03
151020,1.284259,103.817827,03
151021,1.284259,103.817827,03
151022,1.284259,103.817827,03
151028,1.284259,103.817827,03
151039,1.284259,103.817827,03
151040,1.284259,103.817827,03
151047,1.284259,103.817827,03
151048,1.284259,103.817827,03
151055,1.284259,103.817827,03
151057,1.284259,103.817827,03
151063,1.284259,103.817827,03
151073,1.284259,103.817827,03
151074,1.284259,103.817827,03
151075,1.284259,103.817827,03
151076,1.284259,103.817827,03
151077,1.284259,103.817827,03
151116,1.2851459,103.82146,03
151117,1.2851459,103.82146,03
151119,1.2851459,103.82146,03
151121,1.2851459,103.82146,03
151123,1.2851459,103.82146,03
151124,1.2851459,103.82146,03
151125,1.2851459,103.82146,03
151126,1.2851459,103.82146,03
152028,1.286355,103.809689,03
152063,1.286355,103.809689,03
152075,1.286355,103.809689,03
152119,1.283535,103.820854,03
152120,1.283535,103.820854,03
152124,1.283535,103.820854,03
153075,1.28897,103.816261,03
158742,-1,-1,03
158746,1.290559,103.815628,03
158747,1.290559,103.815628,03
158748,1.290559,103.815628,03
158749,1.290559,103.815628,03
159013,1.292022,103.817891,03
159015,1.292022,103.817891,03
159949,1.291152,103.807382,03
159958,1.291152,103.807382,03
159960,1.291152,103.807382,03
159967,1.291152,103.807382,03
160001,1.292048,103.828428,03
160003,1.292048,103.828428,03
160005,1.292048,103.828428,03
160007,1.292048,103.828428,03
160009,1.292048,103.828428,03
160010,1.292048,103.828428,03
160020,1.292048,103.828428,03
160022,1.292048,103.828428,03
160024,1.292048,103.828428,03
160026,1.292048,103.828428,03
160027,1.292048,103.828428,03
160028,1.292048,103.828428,03
160030,1.292048,103.828428,03
160032,1.292048,103.828428,03
160033,1.292048,103.828428,03
160034,1.292048,103.828428,03
160035,1.292048,103.828428,03
160036,1.292048,103.828428,03
160037,1.292048,103.828428,03
160038,1.292048,103.828428,03
160040,1.292048,103.828428,03
160041,1.292048,103.828428,03
160042,1.292048,103.828428,03
160043,1.292048,103.828428,03
160044,1.292048,103.828428,03
160045,1.292048,103.828428,03
160046,1.292048,103.828428,03
160047,1.292048,103.828428,03
160048,1.292048,103.828428,03
160049,1.292048,103.828428,03
160050,1.292048,103.828428,03
160051,1.292048,103.828428,03
160052,1.292048,103.828428,03
160053,1.292048,103.828428,03
160055,1.292048,103.828428,03
160056,1.292048,103.828428,03
160057,1.292048,103.828428,03
160058,1.292048,103.828428,03
160059,1.292048,103.828428,03
160064,1.292048,103.828428,03
