018965
018980
018985
018987
050004
050005
050032
050034
050532
050533
050535
050536
050538
051335
052335
058359
058416
068803
068814
069047
069415
078878
078882
079717
079718
079903
080003
080004
080005
080006
080007
080008
080009
080011
080012
080013
080016
080017
080018
080019
080101
080102
080103
080104
080105
080106
080107
080109
080333
080334
081001
081002
081003
081004
081005
081007
081008
081110
082001
082002
085101
085201
085301
085401
085501
085601
085701
088271
088660
088661
089054
089218
089386
089692
090001
090003
090004
090005
090006
090007
090008
090010
090012
090013
090014
090015
090016
090017
090018
090019
090020
090021
090022
090023
090024
090025
090026
090027
090028
090029
090030
090031
090032
090033
090034
090035
090037
090038
090039
090040
090041
090042
090043
090101
090102
090103
090104
090105
090106
090107
090108
090109
090110
090111
090112
090113
090114
090115
091014
091017
098012
098015
098017
098018
098019
098020
098021
098022
098050
098055
098108
098109
098159
098192
098244
098309
098327
098332
098369
098404
098408
098413
098414
098417
098419
098449
098451
098487
098530
098532
098551
098584
098618
098623
098624
098628
098635
098640
098650
098651
098652
098655
098656
098657
098748
098830
099208
099209
099308
099309
100044
100045
100046
100047
100048
100049
100050
100051
100052
100053
100054
100055
100056
100057
100058
100059
100060
100061
100062
100063
100064
100065
100066
100067
100068
100069
100072
100073
100074
100075
100076
100077
100084
100085
100086
100087
100088
100113
100114
101080
101103
101104
101106
101109
101111
101112
102080
102103
102104
102106
102109
102111
102112
103080
109025
109684
109685
109686
109687
109688
109690
109691
109692
109694
109696
109697
109698
109699
109700
109701
109702
109703
109704
109705
117381
117382
117395
117425
117451
117482
117489
117490
117492
117667
118040
118172
118174
118450
118457
118549
118571
118609
118616
118633
118659
118661
118668
118670
118684
118687
118719
118797
118840
118892
118894
119174
119328
119552
119744
119918
120101
120102
120103
120104
120105
120109
120110
120111
120112
120113
120114
120115
120116
120117
120118
120201
120202
120203
120204
120205
120206
120301
120302
120303
120304
120305
120306
120307
120308
120309
120310
120315
120316
120317
120318
120319
120320
120321
120322
120323
120324
120325
120326
120327
120328
120329
120330
120331
120332
120333
120334
120335
120336
120337
120338
120339
120340
120341
120342
120343
120344
120345
120346
120347
120348
120349
120350
120351
120352
120354
120355
120356
120357
120358
120359
120362
120363
120364
120365
120366
120367
120371
120372
120373
120374
120375
120376
120377
120378
120379
120380
120381
120405
120406
120410
120411
120412
120413
120414
120415
120416
120417
120418
120419
120420
120421
120422
120423
120424
120425
120426
120427
120428
120429
120430
120431
120432
120433
120434
120435
120442
120443
120446
120449
120450
120454
120455
120456
120457
120458
120459
120460
120461
120462
120501
120505
120506
120507
120508
120509
120510
